symbol,marcap,priceDate,quarterDate,capFilter,rank,
CVX,201031,20170727,20170331,97500,8,
CSCO,157786,20170727,20170430,97500,9,
KO,204496,20170727,20170630,97500,10,
CMCSA,185626,20170727,20170630,97500,11,
XOM,342476,20170727,20170331,97500,12,
FB,494276,20170727,20170630,97500,13,
HD,176832,20170727,20170430,97500,14,
HON,103145,20170727,20170630,97500,15,
INTC,163659,20170727,20170630,97500,16,
IBM,135785,20170727,20170630,97500,17,
KHC,107375,20170727,20170331,97500,18,
MDT,115962,20170727,20170430,97500,19,
MRK,174538,20170727,20170331,97500,20,
MSFT,563917,20170727,20170630,97500,21,
NVDA,103675,20170727,20170430,97500,22,
ORCL,220718,20170727,20170531,97500,23,
PEP,167326,20170727,20170630,97500,24,
PFE,196944,20170727,20170331,97500,25,
PCLN,99593,20170727,20170331,97500,26,
VZ,195017,20170727,20170630,97500,27,
V,228015,20170727,20170630,97500,28,
WMT,241174,20170727,20170430,97500,29,
DIS,172136,20170727,20170331,97500,30,
MMM,119383,20170727,20170630,100000,1,
ABBV,114148,20170727,20170331,100000,2,
GOOGL,659971,20170727,20170630,100000,3,
AMGN,125841,20170727,20170630,100000,4,
AAPL,783787,20170727,20170331,100000,5,
T,242253,20170727,20170630,100000,6,
BA,142961,20170727,20170630,100000,7,
CVX,201031,20170727,20170331,100000,8,
CSCO,157786,20170727,20170430,100000,9,
KO,204496,20170727,20170630,100000,10,
CMCSA,185626,20170727,20170630,100000,11,
XOM,342476,20170727,20170331,100000,12,
FB,494276,20170727,20170630,100000,13,
HD,176832,20170727,20170430,100000,14,
HON,103145,20170727,20170630,100000,15,
INTC,163659,20170727,20170630,100000,16,
IBM,135785,20170727,20170630,100000,17,
KHC,107375,20170727,20170331,100000,18,
MDT,115962,20170727,20170430,100000,19,
MRK,174538,20170727,20170331,100000,20,
MSFT,563917,20170727,20170630,100000,21,
NVDA,103675,20170727,20170430,100000,22,
ORCL,220718,20170727,20170531,100000,23,
PEP,167326,20170727,20170630,100000,24,
PFE,196944,20170727,20170331,100000,25,
VZ,195017,20170727,20170630,100000,26,
V,228015,20170727,20170630,100000,27,
WMT,241174,20170727,20170430,100000,28,
DIS,172136,20170727,20170331,100000,29,
MMM,119383,20170727,20170630,105000,1,
ABBV,114148,20170727,20170331,105000,2,
GOOGL,659971,20170727,20170630,105000,3,
AMGN,125841,20170727,20170630,105000,4,
AAPL,783787,20170727,20170331,105000,5,
T,242253,20170727,20170630,105000,6,
BA,142961,20170727,20170630,105000,7,
CVX,201031,20170727,20170331,105000,8,
CSCO,157786,20170727,20170430,105000,9,
KO,204496,20170727,20170630,105000,10,
CMCSA,185626,20170727,20170630,105000,11,
XOM,342476,20170727,20170331,105000,12,
FB,494276,20170727,20170630,105000,13,
HD,176832,20170727,20170430,105000,14,
INTC,163659,20170727,20170630,105000,15,
IBM,135785,20170727,20170630,105000,16,
KHC,107375,20170727,20170331,105000,17,
MDT,115962,20170727,20170430,105000,18,
MRK,174538,20170727,20170331,105000,19,
MSFT,563917,20170727,20170630,105000,20,
ORCL,220718,20170727,20170531,105000,21,
PEP,167326,20170727,20170630,105000,22,
PFE,196944,20170727,20170331,105000,23,
VZ,195017,20170727,20170630,105000,24,
V,228015,20170727,20170630,105000,25,
WMT,241174,20170727,20170430,105000,26,
DIS,172136,20170727,20170331,105000,27,
MMM,119383,20170727,20170630,110000,1,
ABBV,114148,20170727,20170331,110000,2,
GOOGL,659971,20170727,20170630,110000,3,
AMGN,125841,20170727,20170630,110000,4,
AAPL,783787,20170727,20170331,110000,5,
T,242253,20170727,20170630,110000,6,
BA,142961,20170727,20170630,110000,7,
CVX,201031,20170727,20170331,110000,8,
CSCO,157786,20170727,20170430,110000,9,
KO,204496,20170727,20170630,110000,10,
CMCSA,185626,20170727,20170630,110000,11,
XOM,342476,20170727,20170331,110000,12,
FB,494276,20170727,20170630,110000,13,
HD,176832,20170727,20170430,110000,14,
INTC,163659,20170727,20170630,110000,15,
IBM,135785,20170727,20170630,110000,16,
MDT,115962,20170727,20170430,110000,17,
MRK,174538,20170727,20170331,110000,18,
MSFT,563917,20170727,20170630,110000,19,
ORCL,220718,20170727,20170531,110000,20,
PEP,167326,20170727,20170630,110000,21,
PFE,196944,20170727,20170331,110000,22,
VZ,195017,20170727,20170630,110000,23,
V,228015,20170727,20170630,110000,24,
WMT,241174,20170727,20170430,110000,25,
DIS,172136,20170727,20170331,110000,26,
MMM,119383,20170727,20170630,115000,1,
GOOGL,659971,20170727,20170630,115000,2,
AMGN,125841,20170727,20170630,115000,3,
AAPL,783787,20170727,20170331,115000,4,
T,242253,20170727,20170630,115000,5,
BA,142961,20170727,20170630,115000,6,
CVX,201031,20170727,20170331,115000,7,
CSCO,157786,20170727,20170430,115000,8,
KO,204496,20170727,20170630,115000,9,
CMCSA,185626,20170727,20170630,115000,10,
XOM,342476,20170727,20170331,115000,11,
FB,494276,20170727,20170630,115000,12,
HD,176832,20170727,20170430,115000,13,
INTC,163659,20170727,20170630,115000,14,
IBM,135785,20170727,20170630,115000,15,
MDT,115962,20170727,20170430,115000,16,
MRK,174538,20170727,20170331,115000,17,
MSFT,563917,20170727,20170630,115000,18,
ORCL,220718,20170727,20170531,115000,19,
PEP,167326,20170727,20170630,115000,20,
PFE,196944,20170727,20170331,115000,21,
VZ,195017,20170727,20170630,115000,22,
V,228015,20170727,20170630,115000,23,
WMT,241174,20170727,20170430,115000,24,
DIS,172136,20170727,20170331,115000,25,
GOOGL,659971,20170727,20170630,120000,1,
AMGN,125841,20170727,20170630,120000,2,
AAPL,783787,20170727,20170331,120000,3,
T,242253,20170727,20170630,120000,4,
BA,142961,20170727,20170630,120000,5,
CVX,201031,20170727,20170331,120000,6,
CSCO,157786,20170727,20170430,120000,7,
KO,204496,20170727,20170630,120000,8,
CMCSA,185626,20170727,20170630,120000,9,
XOM,342476,20170727,20170331,120000,10,
FB,494276,20170727,20170630,120000,11,
HD,176832,20170727,20170430,120000,12,
INTC,163659,20170727,20170630,120000,13,
IBM,135785,20170727,20170630,120000,14,
MRK,174538,20170727,20170331,120000,15,
MSFT,563917,20170727,20170630,120000,16,
ORCL,220718,20170727,20170531,120000,17,
PEP,167326,20170727,20170630,120000,18,
PFE,196944,20170727,20170331,120000,19,
VZ,195017,20170727,20170630,120000,20,
V,228015,20170727,20170630,120000,21,
WMT,241174,20170727,20170430,120000,22,
DIS,172136,20170727,20170331,120000,23,
GOOGL,659971,20170727,20170630,125000,1,
AMGN,125841,20170727,20170630,125000,2,
AAPL,783787,20170727,20170331,125000,3,
T,242253,20170727,20170630,125000,4,
BA,142961,20170727,20170630,125000,5,
CVX,201031,20170727,20170331,125000,6,
CSCO,157786,20170727,20170430,125000,7,
KO,204496,20170727,20170630,125000,8,
CMCSA,185626,20170727,20170630,125000,9,
XOM,342476,20170727,20170331,125000,10,
FB,494276,20170727,20170630,125000,11,
HD,176832,20170727,20170430,125000,12,
INTC,163659,20170727,20170630,125000,13,
IBM,135785,20170727,20170630,125000,14,
MRK,174538,20170727,20170331,125000,15,
MSFT,563917,20170727,20170630,125000,16,
ORCL,220718,20170727,20170531,125000,17,
PEP,167326,20170727,20170630,125000,18,
PFE,196944,20170727,20170331,125000,19,
VZ,195017,20170727,20170630,125000,20,
V,228015,20170727,20170630,125000,21,
WMT,241174,20170727,20170430,125000,22,
DIS,172136,20170727,20170331,125000,23,
GOOGL,659971,20170727,20170630,130000,1,
AAPL,783787,20170727,20170331,130000,2,
T,242253,20170727,20170630,130000,3,
BA,142961,20170727,20170630,130000,4,
CVX,201031,20170727,20170331,130000,5,
CSCO,157786,20170727,20170430,130000,6,
KO,204496,20170727,20170630,130000,7,
CMCSA,185626,20170727,20170630,130000,8,
XOM,342476,20170727,20170331,130000,9,
FB,494276,20170727,20170630,130000,10,
HD,176832,20170727,20170430,130000,11,
INTC,163659,20170727,20170630,130000,12,
IBM,135785,20170727,20170630,130000,13,
MRK,174538,20170727,20170331,130000,14,
MSFT,563917,20170727,20170630,130000,15,
ORCL,220718,20170727,20170531,130000,16,
PEP,167326,20170727,20170630,130000,17,
PFE,196944,20170727,20170331,130000,18,
VZ,195017,20170727,20170630,130000,19,
V,228015,20170727,20170630,130000,20,
WMT,241174,20170727,20170430,130000,21,
DIS,172136,20170727,20170331,130000,22,
GOOGL,659971,20170727,20170630,135000,1,
AAPL,783787,20170727,20170331,135000,2,
T,242253,20170727,20170630,135000,3,
BA,142961,20170727,20170630,135000,4,
CVX,201031,20170727,20170331,135000,5,
CSCO,157786,20170727,20170430,135000,6,
KO,204496,20170727,20170630,135000,7,
CMCSA,185626,20170727,20170630,135000,8,
XOM,342476,20170727,20170331,135000,9,
FB,494276,20170727,20170630,135000,10,
HD,176832,20170727,20170430,135000,11,
INTC,163659,20170727,20170630,135000,12,
IBM,135785,20170727,20170630,135000,13,
MRK,174538,20170727,20170331,135000,14,
MSFT,563917,20170727,20170630,135000,15,
ORCL,220718,20170727,20170531,135000,16,
PEP,167326,20170727,20170630,135000,17,
PFE,196944,20170727,20170331,135000,18,
VZ,195017,20170727,20170630,135000,19,
V,228015,20170727,20170630,135000,20,
WMT,241174,20170727,20170430,135000,21,
DIS,172136,20170727,20170331,135000,22,
GOOGL,659971,20170727,20170630,140000,1,
AAPL,783787,20170727,20170331,140000,2,
T,242253,20170727,20170630,140000,3,
BA,142961,20170727,20170630,140000,4,
CVX,201031,20170727,20170331,140000,5,
CSCO,157786,20170727,20170430,140000,6,
KO,204496,20170727,20170630,140000,7,
CMCSA,185626,20170727,20170630,140000,8,
XOM,342476,20170727,20170331,140000,9,
FB,494276,20170727,20170630,140000,10,
HD,176832,20170727,20170430,140000,11,
INTC,163659,20170727,20170630,140000,12,
MRK,174538,20170727,20170331,140000,13,
MSFT,563917,20170727,20170630,140000,14,
ORCL,220718,20170727,20170531,140000,15,
PEP,167326,20170727,20170630,140000,16,
PFE,196944,20170727,20170331,140000,17,
VZ,195017,20170727,20170630,140000,18,
V,228015,20170727,20170630,140000,19,
WMT,241174,20170727,20170430,140000,20,
DIS,172136,20170727,20170331,140000,21,
GOOGL,659971,20170727,20170630,145000,1,
AAPL,783787,20170727,20170331,145000,2,
T,242253,20170727,20170630,145000,3,
CVX,201031,20170727,20170331,145000,4,
CSCO,157786,20170727,20170430,145000,5,
KO,204496,20170727,20170630,145000,6,
CMCSA,185626,20170727,20170630,145000,7,
XOM,342476,20170727,20170331,145000,8,
FB,494276,20170727,20170630,145000,9,
HD,176832,20170727,20170430,145000,10,
INTC,163659,20170727,20170630,145000,11,
MRK,174538,20170727,20170331,145000,12,
MSFT,563917,20170727,20170630,145000,13,
ORCL,220718,20170727,20170531,145000,14,
PEP,167326,20170727,20170630,145000,15,
PFE,196944,20170727,20170331,145000,16,
VZ,195017,20170727,20170630,145000,17,
V,228015,20170727,20170630,145000,18,
WMT,241174,20170727,20170430,145000,19,
DIS,172136,20170727,20170331,145000,20,
GOOGL,659971,20170727,20170630,150000,1,
AAPL,783787,20170727,20170331,150000,2,
T,242253,20170727,20170630,150000,3,
CVX,201031,20170727,20170331,150000,4,
CSCO,157786,20170727,20170430,150000,5,
KO,204496,20170727,20170630,150000,6,
CMCSA,185626,20170727,20170630,150000,7,
XOM,342476,20170727,20170331,150000,8,
FB,494276,20170727,20170630,150000,9,
HD,176832,20170727,20170430,150000,10,
INTC,163659,20170727,20170630,150000,11,
MRK,174538,20170727,20170331,150000,12,
MSFT,563917,20170727,20170630,150000,13,
ORCL,220718,20170727,20170531,150000,14,
PEP,167326,20170727,20170630,150000,15,
PFE,196944,20170727,20170331,150000,16,
VZ,195017,20170727,20170630,150000,17,
V,228015,20170727,20170630,150000,18,
WMT,241174,20170727,20170430,150000,19,
DIS,172136,20170727,20170331,150000,20,
GOOGL,659971,20170727,20170630,155000,1,
AAPL,783787,20170727,20170331,155000,2,
T,242253,20170727,20170630,155000,3,
CVX,201031,20170727,20170331,155000,4,
CSCO,157786,20170727,20170430,155000,5,
KO,204496,20170727,20170630,155000,6,
CMCSA,185626,20170727,20170630,155000,7,
XOM,342476,20170727,20170331,155000,8,
FB,494276,20170727,20170630,155000,9,
HD,176832,20170727,20170430,155000,10,
INTC,163659,20170727,20170630,155000,11,
MRK,174538,20170727,20170331,155000,12,
MSFT,563917,20170727,20170630,155000,13,
ORCL,220718,20170727,20170531,155000,14,
PEP,167326,20170727,20170630,155000,15,
PFE,196944,20170727,20170331,155000,16,
VZ,195017,20170727,20170630,155000,17,
V,228015,20170727,20170630,155000,18,
WMT,241174,20170727,20170430,155000,19,
DIS,172136,20170727,20170331,155000,20,
GOOGL,659971,20170727,20170630,160000,1,
AAPL,783787,20170727,20170331,160000,2,
T,242253,20170727,20170630,160000,3,
CVX,201031,20170727,20170331,160000,4,
KO,204496,20170727,20170630,160000,5,
CMCSA,185626,20170727,20170630,160000,6,
XOM,342476,20170727,20170331,160000,7,
FB,494276,20170727,20170630,160000,8,
HD,176832,20170727,20170430,160000,9,
INTC,163659,20170727,20170630,160000,10,
MRK,174538,20170727,20170331,160000,11,
MSFT,563917,20170727,20170630,160000,12,
ORCL,220718,20170727,20170531,160000,13,
PEP,167326,20170727,20170630,160000,14,
PFE,196944,20170727,20170331,160000,15,
VZ,195017,20170727,20170630,160000,16,
V,228015,20170727,20170630,160000,17,
WMT,241174,20170727,20170430,160000,18,
DIS,172136,20170727,20170331,160000,19,
GOOGL,659971,20170727,20170630,165000,1,
AAPL,783787,20170727,20170331,165000,2,
T,242253,20170727,20170630,165000,3,
CVX,201031,20170727,20170331,165000,4,
KO,204496,20170727,20170630,165000,5,
CMCSA,185626,20170727,20170630,165000,6,
XOM,342476,20170727,20170331,165000,7,
FB,494276,20170727,20170630,165000,8,
HD,176832,20170727,20170430,165000,9,
MRK,174538,20170727,20170331,165000,10,
MSFT,563917,20170727,20170630,165000,11,
ORCL,220718,20170727,20170531,165000,12,
PEP,167326,20170727,20170630,165000,13,
PFE,196944,20170727,20170331,165000,14,
VZ,195017,20170727,20170630,165000,15,
V,228015,20170727,20170630,165000,16,
WMT,241174,20170727,20170430,165000,17,
DIS,172136,20170727,20170331,165000,18,
GOOGL,659971,20170727,20170630,170000,1,
AAPL,783787,20170727,20170331,170000,2,
T,242253,20170727,20170630,170000,3,
CVX,201031,20170727,20170331,170000,4,
KO,204496,20170727,20170630,170000,5,
CMCSA,185626,20170727,20170630,170000,6,
XOM,342476,20170727,20170331,170000,7,
FB,494276,20170727,20170630,170000,8,
HD,176832,20170727,20170430,170000,9,
MRK,174538,20170727,20170331,170000,10,
MSFT,563917,20170727,20170630,170000,11,
ORCL,220718,20170727,20170531,170000,12,
PFE,196944,20170727,20170331,170000,13,
VZ,195017,20170727,20170630,170000,14,
V,228015,20170727,20170630,170000,15,
WMT,241174,20170727,20170430,170000,16,
DIS,172136,20170727,20170331,170000,17,
GOOGL,659971,20170727,20170630,175000,1,
AAPL,783787,20170727,20170331,175000,2,
T,242253,20170727,20170630,175000,3,
CVX,201031,20170727,20170331,175000,4,
KO,204496,20170727,20170630,175000,5,
CMCSA,185626,20170727,20170630,175000,6,
XOM,342476,20170727,20170331,175000,7,
FB,494276,20170727,20170630,175000,8,
HD,176832,20170727,20170430,175000,9,
MSFT,563917,20170727,20170630,175000,10,
ORCL,220718,20170727,20170531,175000,11,
PFE,196944,20170727,20170331,175000,12,
VZ,195017,20170727,20170630,175000,13,
V,228015,20170727,20170630,175000,14,
WMT,241174,20170727,20170430,175000,15,
GOOGL,659971,20170727,20170630,180000,1,
AAPL,783787,20170727,20170331,180000,2,
T,242253,20170727,20170630,180000,3,
CVX,201031,20170727,20170331,180000,4,
KO,204496,20170727,20170630,180000,5,
CMCSA,185626,20170727,20170630,180000,6,
XOM,342476,20170727,20170331,180000,7,
FB,494276,20170727,20170630,180000,8,
MSFT,563917,20170727,20170630,180000,9,
ORCL,220718,20170727,20170531,180000,10,
PFE,196944,20170727,20170331,180000,11,
VZ,195017,20170727,20170630,180000,12,
V,228015,20170727,20170630,180000,13,
WMT,241174,20170727,20170430,180000,14,
GOOGL,659971,20170727,20170630,185000,1,
AAPL,783787,20170727,20170331,185000,2,
T,242253,20170727,20170630,185000,3,
CVX,201031,20170727,20170331,185000,4,
KO,204496,20170727,20170630,185000,5,
CMCSA,185626,20170727,20170630,185000,6,
XOM,342476,20170727,20170331,185000,7,
FB,494276,20170727,20170630,185000,8,
MSFT,563917,20170727,20170630,185000,9,
ORCL,220718,20170727,20170531,185000,10,
PFE,196944,20170727,20170331,185000,11,
VZ,195017,20170727,20170630,185000,12,
V,228015,20170727,20170630,185000,13,
WMT,241174,20170727,20170430,185000,14,
GOOGL,659971,20170727,20170630,190000,1,
AAPL,783787,20170727,20170331,190000,2,
T,242253,20170727,20170630,190000,3,
CVX,201031,20170727,20170331,190000,4,
KO,204496,20170727,20170630,190000,5,
XOM,342476,20170727,20170331,190000,6,
FB,494276,20170727,20170630,190000,7,
MSFT,563917,20170727,20170630,190000,8,
ORCL,220718,20170727,20170531,190000,9,
PFE,196944,20170727,20170331,190000,10,
VZ,195017,20170727,20170630,190000,11,
V,228015,20170727,20170630,190000,12,
WMT,241174,20170727,20170430,190000,13,
GOOGL,659971,20170727,20170630,200000,1,
AAPL,783787,20170727,20170331,200000,2,
T,242253,20170727,20170630,200000,3,
CVX,201031,20170727,20170331,200000,4,
KO,204496,20170727,20170630,200000,5,
XOM,342476,20170727,20170331,200000,6,
FB,494276,20170727,20170630,200000,7,
MSFT,563917,20170727,20170630,200000,8,
ORCL,220718,20170727,20170531,200000,9,
V,228015,20170727,20170630,200000,10,
WMT,241174,20170727,20170430,200000,11,
AMAG,669,20170727,20170331,200,1,
AGX,1009,20170727,20170430,200,2,
AVID,218,20170727,20170331,200,3,
HRB,6300,20170727,20170430,200,4,
BPT,436,20170727,20170331,200,5,
CPLA,818,20170727,20170630,200,6,
CARS,1727,20170727,20170331,200,7,
CSCO,157786,20170727,20170430,200,8,
EGRX,862,20170727,20170331,200,9,
ESRX,35995,20170727,20170630,200,10,
GME,2198,20170727,20170430,200,11,
HPQ,32336,20170727,20170430,200,12,
IDCC,2637,20170727,20170331,200,13,
MCFT,354,20170727,20170331,200,14,
MPAA,541,20170727,20170331,200,15,
MSGN,1632,20170727,20170331,200,16,
NHTC,283,20170727,20170331,200,17,
NSR,1844,20170727,20170331,200,18,
OMC,18218,20170727,20170630,200,19,
PDLI,398,20170727,20170331,200,20,
SQBG,208,20170727,20170630,200,21,
SCMP,501,20170727,20170331,200,22,
SYNT,1657,20170727,20170630,200,23,
TGNA,3290,20170727,20170331,200,24,
TRNC,431,20170727,20170331,200,25,
UIS,647,20170727,20170331,200,26,
UTHR,5828,20170727,20170331,200,27,
USNA,1381,20170727,20170630,200,28,
VEC,372,20170727,20170331,200,29,
VIAB,14246,20170727,20170331,200,30,
AMAG,669,20170727,20170331,300,1,
AOBC,1106,20170727,20170430,300,2,
AGX,1009,20170727,20170430,300,3,
HRB,6300,20170727,20170430,300,4,
BPT,436,20170727,20170331,300,5,
CPLA,818,20170727,20170630,300,6,
CARS,1727,20170727,20170331,300,7,
CSCO,157786,20170727,20170430,300,8,
EGRX,862,20170727,20170331,300,9,
ESRX,35995,20170727,20170630,300,10,
GME,2198,20170727,20170430,300,11,
HPQ,32336,20170727,20170430,300,12,
IDCC,2637,20170727,20170331,300,13,
MCFT,354,20170727,20170331,300,14,
MIK,3844,20170727,20170430,300,15,
MPAA,541,20170727,20170331,300,16,
MSGN,1632,20170727,20170331,300,17,
NSR,1844,20170727,20170331,300,18,
EGOV,1059,20170727,20170331,300,19,
OMC,18218,20170727,20170630,300,20,
PDLI,398,20170727,20170331,300,21,
SCMP,501,20170727,20170331,300,22,
SYNT,1657,20170727,20170630,300,23,
TGNA,3290,20170727,20170331,300,24,
TRNC,431,20170727,20170331,300,25,
UIS,647,20170727,20170331,300,26,
UTHR,5828,20170727,20170331,300,27,
USNA,1381,20170727,20170630,300,28,
VEC,372,20170727,20170331,300,29,
VIAB,14246,20170727,20170331,300,30,
AMAG,669,20170727,20170331,400,1,
AOBC,1106,20170727,20170430,400,2,
AGX,1009,20170727,20170430,400,3,
HRB,6300,20170727,20170430,400,4,
BPT,436,20170727,20170331,400,5,
CPLA,818,20170727,20170630,400,6,
CARS,1727,20170727,20170331,400,7,
CSCO,157786,20170727,20170430,400,8,
CJREF,2243,20170727,20170531,400,9,
EGRX,862,20170727,20170331,400,10,
ESRX,35995,20170727,20170630,400,11,
FFIV,7630,20170727,20170630,400,12,
GME,2198,20170727,20170430,400,13,
GHC,3303,20170727,20170331,400,14,
HPQ,32336,20170727,20170430,400,15,
IDCC,2637,20170727,20170331,400,16,
MIK,3844,20170727,20170430,400,17,
MPAA,541,20170727,20170331,400,18,
MSGN,1632,20170727,20170331,400,19,
NSR,1844,20170727,20170331,400,20,
EGOV,1059,20170727,20170331,400,21,
OMC,18218,20170727,20170630,400,22,
SCMP,501,20170727,20170331,400,23,
SYNT,1657,20170727,20170630,400,24,
TGNA,3290,20170727,20170331,400,25,
TRNC,431,20170727,20170331,400,26,
UIS,647,20170727,20170331,400,27,
UTHR,5828,20170727,20170331,400,28,
USNA,1381,20170727,20170630,400,29,
VIAB,14246,20170727,20170331,400,30,
AMAG,669,20170727,20170331,500,1,
AOBC,1106,20170727,20170430,500,2,
AGX,1009,20170727,20170430,500,3,
HRB,6300,20170727,20170430,500,4,
CPLA,818,20170727,20170630,500,5,
CARS,1727,20170727,20170331,500,6,
CSCO,157786,20170727,20170430,500,7,
CJREF,2243,20170727,20170531,500,8,
DIN,754,20170727,20170331,500,9,
EGRX,862,20170727,20170331,500,10,
ESRX,35995,20170727,20170630,500,11,
FFIV,7630,20170727,20170630,500,12,
GME,2198,20170727,20170430,500,13,
GHC,3303,20170727,20170331,500,14,
HPQ,32336,20170727,20170430,500,15,
IDCC,2637,20170727,20170331,500,16,
MIK,3844,20170727,20170430,500,17,
MPAA,541,20170727,20170331,500,18,
MSGN,1632,20170727,20170331,500,19,
NSR,1844,20170727,20170331,500,20,
EGOV,1059,20170727,20170331,500,21,
OMC,18218,20170727,20170630,500,22,
RGR,1001,20170727,20170331,500,23,
SCMP,501,20170727,20170331,500,24,
SYNT,1657,20170727,20170630,500,25,
TGNA,3290,20170727,20170331,500,26,
UIS,647,20170727,20170331,500,27,
UTHR,5828,20170727,20170331,500,28,
USNA,1381,20170727,20170630,500,29,
VIAB,14246,20170727,20170331,500,30,
AMCX,4506,20170727,20170331,750,1,
AOBC,1106,20170727,20170430,750,2,
AGX,1009,20170727,20170430,750,3,
HRB,6300,20170727,20170430,750,4,
BKE,847,20170727,20170430,750,5,
CPLA,818,20170727,20170630,750,6,
CARS,1727,20170727,20170331,750,7,
CSCO,157786,20170727,20170430,750,8,
CJREF,2243,20170727,20170531,750,9,
DIN,754,20170727,20170331,750,10,
EGRX,862,20170727,20170331,750,11,
ESRX,35995,20170727,20170630,750,12,
FFIV,7630,20170727,20170630,750,13,
GME,2198,20170727,20170430,750,14,
GHC,3303,20170727,20170331,750,15,
HPQ,32336,20170727,20170430,750,16,
IDCC,2637,20170727,20170331,750,17,
MIK,3844,20170727,20170430,750,18,
MSGN,1632,20170727,20170331,750,19,
NSR,1844,20170727,20170331,750,20,
EGOV,1059,20170727,20170331,750,21,
OMC,18218,20170727,20170630,750,22,
PBI,2932,20170727,20170331,750,23,
RGR,1001,20170727,20170331,750,24,
SYNT,1657,20170727,20170630,750,25,
TGNA,3290,20170727,20170331,750,26,
UTHR,5828,20170727,20170331,750,27,
USNA,1381,20170727,20170630,750,28,
VIAB,14246,20170727,20170331,750,29,
WNC,1185,20170727,20170331,750,30,
AMCX,4506,20170727,20170331,1000,1,
AOBC,1106,20170727,20170430,1000,2,
AGX,1009,20170727,20170430,1000,3,
BBY,17457,20170727,20170430,1000,4,
HRB,6300,20170727,20170430,1000,5,
CARS,1727,20170727,20170331,1000,6,
CSCO,157786,20170727,20170430,1000,7,
CJREF,2243,20170727,20170531,1000,8,
DISCA,15490,20170727,20170331,1000,9,
ESRX,35995,20170727,20170630,1000,10,
FFIV,7630,20170727,20170630,1000,11,
GME,2198,20170727,20170430,1000,12,
GNTX,4971,20170727,20170630,1000,13,
GHC,3303,20170727,20170331,1000,14,
HPQ,32336,20170727,20170430,1000,15,
IDCC,2637,20170727,20170331,1000,16,
KLAC,15655,20170727,20170630,1000,17,
MIK,3844,20170727,20170430,1000,18,
MSGN,1632,20170727,20170331,1000,19,
NSR,1844,20170727,20170331,1000,20,
EGOV,1059,20170727,20170331,1000,21,
OMC,18218,20170727,20170630,1000,22,
PBI,2932,20170727,20170331,1000,23,
RGR,1001,20170727,20170331,1000,24,
SYNT,1657,20170727,20170630,1000,25,
TGNA,3290,20170727,20170331,1000,26,
UTHR,5828,20170727,20170331,1000,27,
USNA,1381,20170727,20170630,1000,28,
VIAB,14246,20170727,20170331,1000,29,
WNC,1185,20170727,20170331,1000,30,
ACIA,1677,20170727,20170331,1250,1,
AMCX,4506,20170727,20170331,1250,2,
ABC,20806,20170727,20170331,1250,3,
BBY,17457,20170727,20170430,1250,4,
HRB,6300,20170727,20170430,1250,5,
CA,12857,20170727,20170331,1250,6,
CARS,1727,20170727,20170331,1250,7,
CSCO,157786,20170727,20170430,1250,8,
CJREF,2243,20170727,20170531,1250,9,
DISCA,15490,20170727,20170331,1250,10,
ESRX,35995,20170727,20170630,1250,11,
FFIV,7630,20170727,20170630,1250,12,
GME,2198,20170727,20170430,1250,13,
GNTX,4971,20170727,20170630,1250,14,
GHC,3303,20170727,20170331,1250,15,
HPQ,32336,20170727,20170430,1250,16,
IDCC,2637,20170727,20170331,1250,17,
KLAC,15655,20170727,20170630,1250,18,
MIK,3844,20170727,20170430,1250,19,
MSGN,1632,20170727,20170331,1250,20,
NSR,1844,20170727,20170331,1250,21,
OMC,18218,20170727,20170630,1250,22,
PBI,2932,20170727,20170331,1250,23,
SYNT,1657,20170727,20170630,1250,24,
TGNA,3290,20170727,20170331,1250,25,
TIME,1450,20170727,20170331,1250,26,
FOXA,54840,20170727,20170331,1250,27,
UTHR,5828,20170727,20170331,1250,28,
USNA,1381,20170727,20170630,1250,29,
VIAB,14246,20170727,20170331,1250,30,
ACIA,1677,20170727,20170331,1500,1,
AMCX,4506,20170727,20170331,1500,2,
ABC,20806,20170727,20170331,1500,3,
AMN,1824,20170727,20170331,1500,4,
BBY,17457,20170727,20170430,1500,5,
HRB,6300,20170727,20170430,1500,6,
CA,12857,20170727,20170331,1500,7,
CARS,1727,20170727,20170331,1500,8,
CSCO,157786,20170727,20170430,1500,9,
CJREF,2243,20170727,20170531,1500,10,
DISCA,15490,20170727,20170331,1500,11,
ESRX,35995,20170727,20170630,1500,12,
FFIV,7630,20170727,20170630,1500,13,
GME,2198,20170727,20170430,1500,14,
GNTX,4971,20170727,20170630,1500,15,
GHC,3303,20170727,20170331,1500,16,
HPQ,32336,20170727,20170430,1500,17,
IDCC,2637,20170727,20170331,1500,18,
JNPR,10651,20170727,20170630,1500,19,
KLAC,15655,20170727,20170630,1500,20,
MIK,3844,20170727,20170430,1500,21,
MSGN,1632,20170727,20170331,1500,22,
NSR,1844,20170727,20170331,1500,23,
OMC,18218,20170727,20170630,1500,24,
PBI,2932,20170727,20170331,1500,25,
SYNT,1657,20170727,20170630,1500,26,
TGNA,3290,20170727,20170331,1500,27,
FOXA,54840,20170727,20170331,1500,28,
UTHR,5828,20170727,20170331,1500,29,
VIAB,14246,20170727,20170331,1500,30,
AMCX,4506,20170727,20170331,1750,1,
ABC,20806,20170727,20170331,1750,2,
AMGN,125841,20170727,20170630,1750,3,
AMN,1824,20170727,20170331,1750,4,
BBY,17457,20170727,20170430,1750,5,
